launch_id	mission_id	mission_name	mission_type	mission_description	orbit_name	orbit_abbrev	program_name	lsp_name	lsp_type
ba2e283c-6389-416a-9c88-541ded25c1dd	1507.0	Mars-1b	Planetary Science	A Russian mars flyby probe intended to photograph Mars.  The third stage failed to ignite.	Mars flyby	Mars flyby		Soviet Space Program	Government
adca914e-1d47-47fd-a8d8-71b90dd9cbe1	1508.0	Discoverer 16	Government/Top Secret	Discoverer 16 was an American optical reconnaissance satellite. The launch failed when the Agena stage failed to seperate from Thor.	Low Earth Orbit	LEO		United States Air Force	Government
68c95d0d-e00a-43d9-9761-dcecd4a83413	1509.0	Explorer 8	Earth Science	A research satellite intended to study a number of space phenomenon.	Medium Earth Orbit	MEO		National Aeronautics and Space Administration	Government
bc401ea5-29c7-448f-87d1-84ad56f806d6	5824.0	LJ-5	Test Flight	Suborbital test flight of the Mercury spacecraft, conducted as part of the U.S. Mercury program. The objective was to test a production Mercury capsule and the launch escape system during an ascent abort at maximum dynamic pressure. Sixteen seconds after liftoff, the escape rocket and the tower jettison rocket both fired prematurely. Furthermore, the booster, capsule, and escape tower failed to separate as intended. The entire stack was destroyed on impact with the Atlantic Ocean.	Suborbital	Sub	Mercury	National Aeronautics and Space Administration	Government
ab21d17c-aa7d-46f5-9d39-601a4793f279	1510.0	Discoverer 17	Government/Top Secret	Discoverer 17 was an American optical reconnaissance satellite. The mission was classed as a failure. Orbit was entered successfully however the film was separated before any camera operation leaving only 0.5m of film in the capsule.	Low Earth Orbit	LEO		United States Air Force	Government
0abcc2bf-6243-4f2c-8c14-cac541595992	5825.0	Mercury-Redstone 1	Test Flight	"Mercury-Redstone 1 (MR-1) was the first Mercury-Redstone uncrewed flight test in Project Mercury and the first attempt to launch a Mercury spacecraft with the Mercury-Redstone Launch Vehicle. Intended to be an uncrewed sub-orbital spaceflight, it was launched on November 21, 1960 from Cape Canaveral Air Force Station, Florida. The launch failed in abnormal fashion: immediately after the Mercury-Redstone rocket started to move, it shut itself down and settled back on the pad, after which the capsule jettisoned its escape rocket and deployed its recovery parachutes. The failure has been referred to as the ""four-inch flight"", for the approximate distance traveled by the launch vehicle."	Suborbital	Sub	Mercury	National Aeronautics and Space Administration	Government
7907f62e-09cd-476c-afb5-dfb22445caa9	1511.0	Tiros 2	Earth Science	A spin stabilized meteorological satellite. The second in a series of Television Infrared Observation Satellites.	Low Earth Orbit	LEO		United States Air Force	Government
b5f0d805-b7b3-469c-976c-164255551f91	1512.0	Transit 3A	Navigation	Transit 3A was a US Navy navigation satellite that was destroyed by range safety when the launch vehicle shut down too early.	Polar Orbit	PO		United States Air Force	Government
787e5a38-9f51-4543-a218-5d1e5690bb34	1513.0	Korabl'-Sputnik-3	Test Flight	Another test of the Vostok capsule which had a successful flight into orbit but during re-entry the engine failed to cut off and burned to completion resulting in an incorrect entry trajectory. The vehicle was destroyed in order to ensure the vehicle didn't fall into enemy hands.	Low Earth Orbit	LEO	Vostok	Soviet Space Program	Government
83208857-199a-421b-a706-c339709aa0ab	1514.0	NASA S-56	Astrophysics	An American satellite launched by NASA as part of the Explorers program. It failed to reach orbit when the second stage didn't ignite.	Low Earth Orbit	LEO		National Aeronautics and Space Administration	Government
ba9b77a7-5d1b-47e9-89fc-2fc0050186df	1515.0	Discoverer 18	Government/Top Secret	Discoverer 18 was an American optical reconnaissance satellite. This was the first successful mission employing the KH-2 camera system	Low Earth Orbit	LEO		United States Air Force	Government
583b7dc8-2b7d-494a-a19a-4629c45f0b7d	1516.0	P-31	Planetary Science	An intended lunar orbiter the vehicle was destroyed when the launch vehicle exploded due to a malfunction in the first stage.	Lunar Orbit	LO		United States Air Force	Government
8089e392-6d8e-415f-9492-e80432276d49	5826.0	Mercury-Redstone 1A	Test Flight	Mercury-Redstone 1A (MR-1A) was launched on December 19, 1960 from LC-5 at Cape Canaveral, Florida. The mission objectives of this uncrewed suborbital flight were to qualify the spacecraft for space flight and qualify the system for an upcoming primate suborbital flight.	Suborbital	Sub	Mercury	National Aeronautics and Space Administration	Government
5930bee2-7e3b-4792-a04b-4b3da52821c1	1517.0	Discoverer 19	Government/Top Secret	Discoverer 19 was an American optical reconnaissance satellite. It was part of the Missile Defence Alarm System.	Low Earth Orbit	LEO		United States Air Force	Government
8050ce4c-2d75-4c11-92e3-132f1db585c6	1518.0	Korabl-Sputnik (4)	Test Flight	Maiden flight of Vostok-K, second stage engine failure, spacecraft separated and recovered. Two dogs aboard, both survived.	Low Earth Orbit	LEO	Vostok	Soviet Space Program	Government
41223f5d-22f2-4800-9fb8-3be646dc374c	5827.0	Mercury-Redstone 2	Test Flight	Mercury-Redstone 2 (MR-2) was the test flight of the Mercury-Redstone Launch Vehicle just prior to the first crewed American space mission in Project Mercury. Carrying a chimpanzee named Ham on a suborbital flight, Mercury spacecraft Number 5 was launched at 16:55 UTC on January 31, 1961 from LC-5 at Cape Canaveral, Florida. The capsule and Ham landed safely in the Atlantic Ocean 16 minutes and 39 seconds after launch.	Suborbital	Sub	Mercury	National Aeronautics and Space Administration	Government
9279744e-46b2-4eca-adea-f1379672ec81								United States Air Force	Government
c167fb61-648b-4755-9e79-0f049fee985a								Soviet Space Program	Government
81b1848c-f813-4d2a-b318-38b94ac481a0								Soviet Space Program	Government
fbecd232-0ae0-48ab-91ba-7048317ddd1d								National Aeronautics and Space Administration	Government
a5cfc4dc-c31a-4676-8614-e8eb8b84010a	1391.0	KH-5 1	Government/Top Secret	KH-5 (Keyhole 5, codenamed Argon) was the area survey component of the Corona program.	Low Earth Orbit	LEO		United States Air Force	Government
bc175a72-2476-41b1-a998-694a3bb75ff8								United States Air Force	Government
0d523e56-5cff-48a2-8ee6-79f103164c10	5828.0	Mercury-Atlas 2	Test Flight	Mercury-Atlas 2 (MA-2) was an unmanned test flight of the Mercury program using the Atlas rocket. It launched on February 21, 1961 at 14:10 UTC, from Launch Complex 14 at Cape Canaveral, Florida.	Suborbital	Sub	Mercury	National Aeronautics and Space Administration	Government
c90b2db4-d194-4e68-9a5b-df53234e7a1b								United States Air Force	Government
9108d8aa-7a81-4cc3-95fd-0ae43e8673cf								Army Ballistic Missile Agency	Government
7e00f7c3-7648-450a-a69b-6bc94e317d04							Vostok	Soviet Space Program	Government
73c17f58-0aad-4a3a-9660-9253525860ec	5829.0	LJ-5A	Test Flight	Uncrewed launch escape system test of the Mercury spacecraft, conducted as part of the U.S. Mercury program. It was an attempted re-test of the failed Little Joe 5 flight.	Suborbital	Sub	Mercury	National Aeronautics and Space Administration	Government
a144cbcb-0622-420a-8c52-b0af849873c7	5830.0	Mercury-Redstone BD	Test Flight	Mercury-Redstone BD was an uncrewed booster development flight in the U.S. Mercury program. It was launched on March 24, 1961 from Launch Complex 5 at Cape Canaveral, Florida. The mission used a boilerplate Mercury spacecraft and Redstone MRLV-5.	Suborbital	Sub	Mercury	National Aeronautics and Space Administration	Government
cf87eb87-1235-4c25-99d7-2896cc8e1dbf							Vostok	Soviet Space Program	Government
a2b07d66-8851-4880-8eee-95248c6e79f5								United States Air Force	Government
8f46f0c6-b0b8-4440-bd54-d2be03511c78								United States Air Force	Government
b1a75709-2ff8-497d-aa70-51b38d441cd6	1392.0	KH-5 2	Government/Top Secret	KH-5 (Keyhole 5, codenamed Argon) was the area survey component of the Corona program.	Low Earth Orbit	LEO		United States Air Force	Government
6abb4584-1ae8-4280-ab94-eec203164091	774.0	Vostok 1	Human Exploration	The first crewed space launch & the first orbital launch. It carried the Soviet cosmonaut Yuri Gagarin who completed 1 orbit before safely re-entering the atmosphere, he ejected from his capsule at an altitude of 7 km in order to parachute safely to the ground. The mission lasted 108 minutes.	Low Earth Orbit	LEO	Vostok	Soviet Space Program	Government
f944bd44-59c9-4da1-8330-ee4541d7a5a3	1519.0	Trailblazer 1g	Test Flight	An experiment where an actual 'artificial meteorite' was flown. This was a 5.8 g steel pellet, which was driven into the atmosphere at 6 km/sec by a 'seventh stage', a shaped charge that accelerated the pellet after burnout of the rocket's six stage. This experiment provided a known reference by which the size of actual meteoroids could be measured according to the luminance of their trails.	Suborbital	Sub		National Aeronautics and Space Administration	Government
e1e4a144-47f8-489d-88ee-c41ae09cd0b7	5831.0	Mercury-Atlas 3	Test Flight	Uncrewed test flight of the Mercury program. The launch proceeded normally until about T+20 seconds when the pitch and roll sequence failed to initiate and the vehicle instead just continued flying straight upward, requiring early termination of the flight.	Suborbital	Sub	Mercury	National Aeronautics and Space Administration	Government
f5303aad-0672-4825-96d6-996d83d1e7f2								Army Ballistic Missile Agency	Government
646b10d8-b33b-4241-8982-3ea60a4fd3a8	5832.0	LJ-5B	Test Flight	Little Joe 5B was an uncrewed launch escape system test of the Mercury spacecraft, conducted as part of the US Mercury program.	Suborbital	Sub	Mercury	National Aeronautics and Space Administration	Government
9fe0c6ce-7858-4915-b4e3-7c93f8e56177	940.0	Mercury-Redstone 3	Human Exploration	Mercury-Redstone 3, or Freedom 7, was the first United States human spaceflight, on May 5, 1961, piloted by astronaut Alan Shepard. It was the first manned flight of Project Mercury, the objective of which was to put an astronaut into orbit around the Earth and return him safely. Shepard's mission was a 15-minute suborbital flight with the primary objective of demonstrating his ability to withstand the high g-forces of launch and atmospheric re-entry.	Suborbital	Sub	Mercury	National Aeronautics and Space Administration	Government
baf048e4-c41b-4edc-aa61-70be2837acb4								Army Ballistic Missile Agency	Government
d94bf87d-b0eb-4935-8143-e8749e424d5c	1393.0	KH-5 3	Government/Top Secret	KH-5 (Keyhole 5, codenamed Argon) was the area survey component of the Corona program.	Low Earth Orbit	LEO		United States Air Force	Government
69c1757e-bb8f-4ce2-a29a-0a4aadb6a2c9								United States Air Force	Government
983ef2b2-df44-4af2-93f9-4263dd6b4571								United States Air Force	Government
fb8235f4-31ed-4726-a03a-e5322ab9cd5a								National Aeronautics and Space Administration	Government
8c4ef44b-a0ad-486f-b71a-f178017c6a2e								United States Air Force	Government
ca2c7e34-2d2b-471d-83e4-5371ab8dd11f								United States Air Force	Government
ab40c85f-c07c-4735-ae84-ba41dca2569e								United States Air Force	Government
4c732b42-e40e-4ee0-a917-bf427cea9f29	941.0	Mercury-Redstone 4	Human Exploration	"Mercury-Redstone 4 was the second United States human spaceflight, on July 21, 1961. The suborbital Project Mercury flight was launched with a Mercury-Redstone Launch Vehicle, MRLV-8. The spacecraft, Mercury capsule #11, was nicknamed the Liberty Bell 7, and it was piloted by the astronaut Virgil ""Gus"" Grissom."	Suborbital	Sub	Mercury	National Aeronautics and Space Administration	Government
5c685372-5050-401f-9d06-cf03a5ec4fa0	1394.0	KH-5 4	Government/Top Secret	KH-5 (Keyhole 5, codenamed Argon) was the area survey component of the Corona program.	Low Earth Orbit	LEO		United States Air Force	Government
b7e331d8-dece-4041-8261-979f542f38de								United States Air Force	Government
1bf16c97-1401-4948-b805-3bab2c77fdbc	135.0	Vostok 2	Human Exploration	The second crewed space launch carrying the Soviet cosmonaut Gherman Titov to orbit. The mission lasted 25 hours and 18 minutes and completed 17.5 orbits. He remains the youngest person to reach space, being a month short of 26 at the time of the launch.	Low Earth Orbit	LEO	Vostok	Soviet Space Program	Government
d859322c-ed6f-4de8-ab7a-8b3a19f0db60								United States Air Force	Government
5ebb7b50-eda8-45f4-9d42-e6888d585b08	1520.0	O-1	Earth Science	A flight to measure particle densities in the Van Allen belts.	Suborbital	Sub		United States Air Force	Government
0590523c-4b00-445a-bdb7-2970f04c24ce								United States Air Force	Government
eac7f345-ba58-4629-8757-aca1d081a6fb								National Aeronautics and Space Administration	Government
46c862f7-5b92-48bc-94ce-54615630154b								United States Air Force	Government
f8025d66-a0eb-469d-936f-5d8b9d49baee								United States Air Force	Government
586f5567-b303-44a3-9ccf-bf9d582d91c3								United States Air Force	Government
c65cb588-b553-4cdd-a9ce-ba7878d45495	5833.0	Mercury-Atlas 4	Test Flight	Mercury-Atlas 4 was an uncrewed suborbital test flight of the Mercury program.	Low Earth Orbit	LEO	Mercury	National Aeronautics and Space Administration	Government
2c9a3d0b-55b8-4900-9082-fe61b08034d1								United States Air Force	Government
b5d2389b-8dba-40be-b5ac-8acb316d5518								United States Air Force	Government
1e00999b-1a44-43c8-a636-2c98ff6b0d3d	1521.0	P-21	Earth Science	A flight carrying plasma and aeronomy research payloads on a suborbital trajectory	Suborbital	Sub		National Aeronautics and Space Administration	Government
ca8c7e27-d18a-4caf-ae73-6cf4bda73171								United States Air Force	Government
da1cbbc4-dbda-40c7-8868-734ff8dcb157								United States Air Force	Government
5aff8c15-abef-45a5-bab0-567e829cd97d	5807.0	Saturn SA-1	Test Flight	First test flight of the Saturn I launch vehicle and first mission of the Apollo program.	Suborbital	Sub	Apollo	National Aeronautics and Space Administration	Government
7cea9893-9b33-4f69-872a-b4f83cd5284f								Strategic Rocket Forces	Government
5b288b8a-3861-4114-828f-8b1a363c6b73	5834.0	Mercury-Scout 1	Communications	Mercury-Scout 1, or MS-1, was a United States spacecraft intended to test tracking stations for Project Mercury flights. The launch of Mercury-Scout 1 on November 1, 1961 was unsuccessful, and the satellite failed to achieve orbit.	Low Earth Orbit	LEO	Mercury	National Aeronautics and Space Administration	Government
b4fd8512-5538-4b32-b151-e6fe024fcf60								United States Air Force	Government
3303756b-7c89-4b0d-8a2a-56c6ac123cf9								United States Air Force	Government
24c7c2a8-5066-4908-b147-74e5dd1d23e3								United States Air Force	Government
aadc8a1d-6ea1-4faf-a854-c271566d098f								United States Air Force	Government
602ee780-2016-45a3-9baa-802574b6548f								United States Air Force	Government
c68999b7-a4bc-4510-ae6d-60fd1a9618c5	5835.0	Mercury-Atlas 5	Test Flight	Mercury-Atlas 5 was an American spaceflight of the Mercury program. It was launched on November 29, 1961, with Enos, a chimpanzee, aboard. The craft orbited the Earth twice and splashed down about 200 miles (320 km) south of Bermuda, and Enos became the first primate from the United States and the third great ape to orbit the Earth.	Low Earth Orbit	LEO	Mercury	National Aeronautics and Space Administration	Government
66201539-d2d1-402f-80fc-2314a936ad35	1523.0	Blue Scout Jr. O-2	Earth Science	A flight carrying particle detectors. It was the only completely successful flight of the initial Blue Scout Junior program.	Suborbital	Sub		United States Air Force	Government
